Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/10/2017
Code Year    Age        Exposure
GBR_SCO  1995     33        41142.94
GBR_SCO  1995     34        40716.21
GBR_SCO  1995     35        39490.26
GBR_SCO  1995     36        39409.77
GBR_SCO  1995     37        38152.58
GBR_SCO  1995     38        37088.49
GBR_SCO  1995     39        36201.11
GBR_SCO  1995     40        34870.74
GBR_SCO  1995     41        34736.28
GBR_SCO  1995     42        33690.09
GBR_SCO  1995     43        33207.10
GBR_SCO  1995     44        33470.90
GBR_SCO  1995     45        34138.85
GBR_SCO  1995     46        35191.60
GBR_SCO  1995     47        37043.92
GBR_SCO  1995     48        36765.75
GBR_SCO  1995     49        32778.97
GBR_SCO  1995     50        30279.83
GBR_SCO  1995     51        30518.28
GBR_SCO  1995     52        30252.73
GBR_SCO  1995     53        29008.80
GBR_SCO  1995     54        28196.45
GBR_SCO  1995     55        28474.91
GBR_SCO  1996     12        30728.65
GBR_SCO  1996     13        30895.25
GBR_SCO  1996     14        31347.28
GBR_SCO  1996     15        32183.95
GBR_SCO  1996     16        31575.70
GBR_SCO  1996     17        30618.05
GBR_SCO  1996     18        28988.46
GBR_SCO  1996     19        29896.30
GBR_SCO  1996     20        32369.92
GBR_SCO  1996     21        33147.96
GBR_SCO  1996     22        33562.39
GBR_SCO  1996     23        34968.01
GBR_SCO  1996     24        36769.40
GBR_SCO  1996     25        38230.87
GBR_SCO  1996     26        38304.27
GBR_SCO  1996     27        39588.68
GBR_SCO  1996     28        40357.17
GBR_SCO  1996     29        41304.55
GBR_SCO  1996     30        41024.23
GBR_SCO  1996     31        42037.60
GBR_SCO  1996     32        42056.43
GBR_SCO  1996     33        41751.41
GBR_SCO  1996     34        41126.26
GBR_SCO  1996     35        40645.26
GBR_SCO  1996     36        39425.06
GBR_SCO  1996     37        39335.42
GBR_SCO  1996     38        38151.02
GBR_SCO  1996     39        37088.83
GBR_SCO  1996     40        36176.21
GBR_SCO  1996     41        34825.18
GBR_SCO  1996     42        34712.54
GBR_SCO  1996     43        33640.48
GBR_SCO  1996     44        33170.98
GBR_SCO  1996     45        33425.55
GBR_SCO  1996     46        34086.65
GBR_SCO  1996     47        35128.43
GBR_SCO  1996     48        36960.19
GBR_SCO  1996     49        36662.59
GBR_SCO  1996     50        32697.56
GBR_SCO  1996     51        30203.88
GBR_SCO  1996     52        30440.27
GBR_SCO  1996     53        30153.10
GBR_SCO  1996     54        28882.75
GBR_SCO  1996     55        28102.61
GBR_SCO  1997     12        31713.16
GBR_SCO  1997     13        30680.17
GBR_SCO  1997     14        30805.27
GBR_SCO  1997     15        31241.65
GBR_SCO  1997     16        32054.11
GBR_SCO  1997     17        31486.27
GBR_SCO  1997     18        30421.03
GBR_SCO  1997     19        30303.56
GBR_SCO  1997     20        30327.40
GBR_SCO  1997     21        32217.43
GBR_SCO  1997     22        32784.32
GBR_SCO  1997     23        32684.42
GBR_SCO  1997     24        34332.15
GBR_SCO  1997     25        36409.37
GBR_SCO  1997     26        37882.64
GBR_SCO  1997     27        38075.92
GBR_SCO  1997     28        39443.11
GBR_SCO  1997     29        40304.29
GBR_SCO  1997     30        41213.66
GBR_SCO  1997     31        40950.63
GBR_SCO  1997     32        41986.70
GBR_SCO  1997     33        42013.92
GBR_SCO  1997     34        41740.41
GBR_SCO  1997     35        41087.43
GBR_SCO  1997     36        40599.18
GBR_SCO  1997     37        39336.06
GBR_SCO  1997     38        39313.32
GBR_SCO  1997     39        38117.19
GBR_SCO  1997     40        37073.59
GBR_SCO  1997     41        36123.12
GBR_SCO  1997     42        34784.70
GBR_SCO  1997     43        34659.66
GBR_SCO  1997     44        33601.31
GBR_SCO  1997     45        33128.56
GBR_SCO  1997     46        33378.99
GBR_SCO  1997     47        34037.45
GBR_SCO  1997     48        35059.06
GBR_SCO  1997     49        36848.28
GBR_SCO  1997     50        36557.55
GBR_SCO  1997     51        32609.16
GBR_SCO  1997     52        30136.48
GBR_SCO  1997     53        30359.47
GBR_SCO  1997     54        30042.81
GBR_SCO  1997     55        28771.08
GBR_SCO  1998     12        31933.20
GBR_SCO  1998     13        31711.85
GBR_SCO  1998     14        30656.03
GBR_SCO  1998     15        30729.81
GBR_SCO  1998     16        31098.93
GBR_SCO  1998     17        31931.06
GBR_SCO  1998     18        31272.41
GBR_SCO  1998     19        31866.82
GBR_SCO  1998     20        30804.09
GBR_SCO  1998     21        30258.07
GBR_SCO  1998     22        31817.31
GBR_SCO  1998     23        31863.64
GBR_SCO  1998     24        31993.28
GBR_SCO  1998     25        33930.42
GBR_SCO  1998     26        36131.64
GBR_SCO  1998     27        37708.44
GBR_SCO  1998     28        37966.16
GBR_SCO  1998     29        39365.05
GBR_SCO  1998     30        40264.25
GBR_SCO  1998     31        41184.30
GBR_SCO  1998     32        40931.91
GBR_SCO  1998     33        41981.38
GBR_SCO  1998     34        42004.72
GBR_SCO  1998     35        41724.55
GBR_SCO  1998     36        41124.25
GBR_SCO  1998     37        40552.91
GBR_SCO  1998     38        39300.57
GBR_SCO  1998     39        39253.86
GBR_SCO  1998     40        38125.57
GBR_SCO  1998     41        37039.87
GBR_SCO  1998     42        36101.76
GBR_SCO  1998     43        34747.66
GBR_SCO  1998     44        34646.65
GBR_SCO  1998     45        33567.25
GBR_SCO  1998     46        33087.60
GBR_SCO  1998     47        33332.94
GBR_SCO  1998     48        34005.52
GBR_SCO  1998     49        34985.35
GBR_SCO  1998     50        36747.70
GBR_SCO  1998     51        36458.58
GBR_SCO  1998     52        32533.20
GBR_SCO  1998     53        30090.93
GBR_SCO  1998     54        30283.89
GBR_SCO  1998     55        29930.71
GBR_SCO  1999     12        31825.62
GBR_SCO  1999     13        31930.72
GBR_SCO  1999     14        31713.16
GBR_SCO  1999     15        30649.51
GBR_SCO  1999     16        30632.61
GBR_SCO  1999     17        30974.71
GBR_SCO  1999     18        31815.14
GBR_SCO  1999     19        32769.31
GBR_SCO  1999     20        32436.19
GBR_SCO  1999     21        30825.75
GBR_SCO  1999     22        29904.83
GBR_SCO  1999     23        30953.86
GBR_SCO  1999     24        31174.38
GBR_SCO  1999     25        31616.86
GBR_SCO  1999     26        33716.80
GBR_SCO  1999     27        36015.56
GBR_SCO  1999     28        37614.46
GBR_SCO  1999     29        37917.90
GBR_SCO  1999     30        39376.91
GBR_SCO  1999     31        40274.03
GBR_SCO  1999     32        41159.77
GBR_SCO  1999     33        40954.01
GBR_SCO  1999     34        41999.06
GBR_SCO  1999     35        41964.57
GBR_SCO  1999     36        41784.17
GBR_SCO  1999     37        41138.70
GBR_SCO  1999     38        40506.34
GBR_SCO  1999     39        39230.22
GBR_SCO  1999     40        39251.44
GBR_SCO  1999     41        38101.89
GBR_SCO  1999     42        37022.99
GBR_SCO  1999     43        36072.99
GBR_SCO  1999     44        34745.86
GBR_SCO  1999     45        34609.14
GBR_SCO  1999     46        33538.48
GBR_SCO  1999     47        33047.23
GBR_SCO  1999     48        33313.36
GBR_SCO  1999     49        33959.47
GBR_SCO  1999     50        34910.74
GBR_SCO  1999     51        36648.76
GBR_SCO  1999     52        36369.45
GBR_SCO  1999     53        32483.75
GBR_SCO  1999     54        30016.53
GBR_SCO  1999     55        30183.43
GBR_SCO  2000     12        31683.96
GBR_SCO  2000     13        31813.86
GBR_SCO  2000     14        31919.97
GBR_SCO  2000     15        31756.24
GBR_SCO  2000     16        30621.16
GBR_SCO  2000     17        30544.08
GBR_SCO  2000     18        30891.77
GBR_SCO  2000     19        33138.77
GBR_SCO  2000     20        33373.98
GBR_SCO  2000     21        32492.73
GBR_SCO  2000     22        30501.54
GBR_SCO  2000     23        29119.14
GBR_SCO  2000     24        30287.43
GBR_SCO  2000     25        30868.02
GBR_SCO  2000     26        31426.72
GBR_SCO  2000     27        33637.69
GBR_SCO  2000     28        35929.47
GBR_SCO  2000     29        37636.01
GBR_SCO  2000     30        37938.38
GBR_SCO  2000     31        39394.33
