"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","ex","lagTFR"
"1116","PRT",1986,1.697,691364.22,401441.56,400455.72,369794.29,342080.02,325345.63,297626.26,299915.2,2436658.68,1.98614175211442,0.292151837203559,0.01569,73.64,1.8896
"1117","PRT",1987,1.648,664659.7,400360.38,397303.87,375410.14,344516.28,331515.31,305428.24,292387.13,2446921.35,1.90141701939051,0.294217229335957,0.01407,74.05,1.801
"1118","PRT",1988,1.632,635194.04,403179.1,392509.78,376969.01,348726.77,336657.43,312501.29,289314.76,2459858.14,1.80756695180804,0.295015297101645,0.01307,74.09,1.7328
"1119","PRT",1989,1.584,610027.34,405832.84,388159.31,377556.83,353463.28,336446.32,321442.12,288312.68,2471213.38,1.72797355928851,0.295814240856854,0.01207,74.66,1.6632
"1120","PRT",1990,1.557,584062.15,411257.88,383168.29,377977.26,356529.16,339167.96,326164.47,290798.57,2485063.59,1.64520339296428,0.295568460684742,0.01092,74.29,1.6236
"1121","PRT",1991,1.56,563769.87,416763.15,382152.08,374830.78,358546.2,342123.84,328501.61,299496.21,2502413.87,1.57703293500367,0.293067820951616,0.0109,74.23,1.5962
"1122","PRT",1992,1.539,549536,419410,384763,370832,360902,342961,334591,307686,2521145,1.52579562064062,0.290238760563157,0.00916,74.87,1.5744
"1123","PRT",1993,1.518,552355,413212,389373,371401,362616,345916,338512,313641,2534671,1.52543860721964,0.289590641152244,0.00865,74.75,1.5516
"1124","PRT",1994,1.446,556851,404817,393352,372488,366414,350446,337308,321946,2546771,1.53054868301861,0.290132878064027,0.00778,75.72,1.524
"1125","PRT",1995,1.41,554200,394019,399641,371997,372250,354741,340182,326030,2558860,1.51606574802842,0.290851003962702,0.00738,75.54,1.4946
"1126","PRT",1996,1.444,550486,382784,404891,373916,375546,359451,344075,328040,2568703,1.50013528228059,0.291766700938178,0.0069,75.47,1.4714
"1127","PRT",1997,1.473,545500,370402,407551,377953,378136,366532,346334,334202,2581110,1.47940227266564,0.292931723173363,0.00656,75.91,1.4582
"1128","PRT",1998,1.474,543319,360867,406804,382842,379679,371821,350156,341215,2593384,1.46651363623744,0.294025489476298,0.00606,76.11,1.4494
"1129","PRT",1999,1.502,542870,353010,402520,387577,380566,377239,356165,341059,2598136,1.46262166414691,0.295651574821333,0.00573,76.31,1.4606
"1130","PRT",2000,1.549,550097,345987,394671,395039,379947,384853,361392,344872,2606761,1.47718912474139,0.297298448150789,0.00575,76.81,1.4884
"1131","PRT",2001,1.45,549553,337921,390654,401742,379387,390222,367866,350583,2618375,1.46918260371414,0.298325870052991,0.00497,77.13,1.4896
"1132","PRT",2002,1.465,556833,324572,381273,410014,384593,392486,375944,352954,2621836,1.48667994489358,0.303072732238019,0.00505,77.35,1.488
"1133","PRT",2003,1.439,562780,310757,372466,415279,391411,393602,382535,356455,2622505,1.50217444771316,0.307602845371124,0.00411,77.55,1.481
"1134","PRT",2004,1.404,564869,300064,362697,413898,397990,392922,387642,362575,2617788,1.5104672341687,0.310142761751525,0.00376,78.38,1.4614
"1135","PRT",2005,1.414,559117,290040,352376,406068,406480,390170,394630,367200,2606964,1.50129384218578,0.311683628926215,0.0035,78.26,1.4344
"1136","PRT",2006,1.373,550257,285901,336869,397174,414319,390325,397618,372270,2594476,1.48461539054514,0.312777223608929,0.00325,79,1.419
"1137","PRT",2007,1.349,542705,284277,323098,383818,420106,393872,399077,379956,2584204,1.47006002622084,0.311091539212849,0.0034,79.21,1.3958
"1138","PRT",2008,1.393,531817,284330,309908,371560,422677,399716,399476,386118,2573785,1.44639859195698,0.308587158601049,0.00329,79.48,1.3866
"1139","PRT",2009,1.344,523271,283674,300409,360022,419088,406154,398779,391398,2559524,1.43108523303552,0.304396442463521,0.00356,79.69,1.3746
"1140","PRT",2010,1.39,513411,281288,292602,349698,410001,415113,396620,398926,2544248,1.41254979860454,0.298594712465137,0.00256,79.96,1.3698
"1141","PRT",2011,1.347,499554,277737,289778,334228,399022,422760,397097,402333,2522955,1.38602472101167,0.290631422280619,0.00307,80.42,1.3646
"1142","PRT",2012,1.281,489949,273453,288074,321381,383396,426522,399264,402348,2494438,1.37491611336902,0.282539393642977,0.00326,80.4,1.351
"1143","PRT",2013,1.21,480965,269874,283936,305380,367851,426001,403385,400834,2457261,1.37012511084496,0.273976187307738,0.00281,80.72,1.3144
"1144","PRT",2014,1.231,463483,267655,279329,294052,354864,419465,407787,398136,2421288,1.33994014755783,0.268004467043987,0.00285,81.12,1.2918
"1145","PRT",2015,1.307,449799,270305,274078,283713,343514,407829,414550,394231,2388220,1.31838482216881,0.262633676964434,0.00297,81.12,1.2752
"1146","RUS",1959,2.583,13499194,4511197,5740188,5361347,6037538,3944473,3823471,4484187,33902401,2.78724677936527,0.336226481422363,0.04076,67.68,NA
"1147","RUS",1960,2.556,13274378.11,3709689.37,6090294.14,5041336.38,6099486.88,4364822.86,3489139.56,4681101.38,33475870.57,2.7757499711829,0.332801599190793,0.03647,68.69,NA
"1148","RUS",1961,2.458,13267577.51,3131445.27,6210091.17,4802054.24,6189533.07,4749391.9,3407980.16,4482530.19,32973026,2.81663692528553,0.333350882324237,0.03242,68.96,NA
"1149","RUS",1962,2.34,13226358.53,3049004.06,6086612.79,4928022.75,5931618.16,5287296.87,3425908.72,4291104.92,32999568.27,2.80562790859809,0.329084332896335,0.03143,68.64,NA
"1150","RUS",1963,2.283,12968462,3423537.02,5412544.32,5153840.26,5781153.58,5591041.16,3723953.63,3836885.52,32922955.49,2.75732335232094,0.332138888421527,0.03041,69.12,2.444
"1151","RUS",1964,2.16,12584272.93,4074588.58,4473658.14,5618329.31,5260550.14,5936064.15,3863008.71,3748240.43,32974439.46,2.67146043883046,0.329918555952914,0.028,69.92,2.3594
"1152","RUS",1965,2.087,11974945.03,4825148.3,3648896.73,6010210.79,4905402.98,6012594.58,4275096.16,3410996.29,33088345.83,2.53335768553287,0.329893002995127,0.02604,69.51,2.2656
"1153","RUS",1966,2.098,11249298.49,5400785.83,3095571.39,6109995.08,4685039.52,6074826.16,4686960.6,3302522.22,33355700.8,2.36076855054414,0.323633871904739,0.02525,69.57,2.1936
"1154","RUS",1967,2.006,10614978.25,5621540.15,2999131.26,6019326.5,4790543.1,5839715.71,5186885.82,3340239.22,33797381.76,2.19853858140992,0.319843403159523,0.02477,69.35,2.1268
"1155","RUS",1968,1.97,10033208.96,5801035.32,3374603.92,5335180.42,5035593.6,5652131.08,5521197.91,3621148.01,34340890.26,2.04515556202124,0.301994908736533,0.02507,69.26,2.0642
"1156","RUS",1969,1.984,9565293.56,5932955.73,3987595.71,4434232.89,5498189.94,5154339.44,5825116.45,3767735.92,34600166.08,1.93516570889246,0.287062865739863,0.02443,68.76,2.029
"1157","RUS",1970,1.995,9322604,5989559,4745398,3588406,5929349,4764498,5913429,4168123,35098762,1.85927435275352,0.271170675478525,0.02244,68.83,2.0106
"1158","RUS",1971,2.024,9435071,6157528,5361192,3071056,6018501,4556173,5904171,4755792,35824413,1.84358909104805,0.253725218051724,0.02038,69.08,1.9958
"1159","RUS",1972,2.027,9450001,6209899,5581756,2983328,5921344,4691645,5689703,5178707,36256382,1.82450656549239,0.245602884479759,0.02069,68.98,2
"1160","RUS",1973,1.962,9644788,6282466,5737080,3389605,5240896,4979930,5479388,5475279,36584644,1.84540584842099,0.235905015229887,0.02084,68.96,1.9984
"1161","RUS",1974,1.995,9816214,6363868,5886504,3998659,4367524,5439381,5034678,5694573,36785187,1.86796652685224,0.227433477502779,0.02178,68.96,2.0006
"1162","RUS",1975,1.971,10057411,6312004,5966590,4729735,3558512,5880580,4675689,5779426,36902536,1.90777883124347,0.224598304029837,0.02262,68.32,1.9958
"1163","RUS",1976,1.953,10242464,6306712,6099058,5300475,3053380,5975311,4511366,5804566,37050868,1.93510305885411,0.225469886427492,0.02402,68.06,1.9816
"1164","RUS",1977,1.918,10392301,6286840,6183246,5530529,2972779,5883533,4645346,5593601,37095874,1.96102960129744,0.229225169354414,0.0235,67.9,1.9598
"1165","RUS",1978,1.899,10478425,6196048,6273281,5698793,3379934,5202897,4933654,5388516,37073123,1.97849463612763,0.244887030423631,0.02321,67.91,1.9472
"1166","RUS",1979,1.865,10566465,6013215,6373565,5872374,3982323,4338159,5383409,4950537,36913582,2.00374092657819,0.26696669534807,0.02235,67.58,1.9212
"1167","RUS",1980,1.863,10624960,5796607,6339194,5959113,4710472,3533952,5817576,4601223,36758137,2.02335390392609,0.290264574616499,0.02189,67.48,1.8996
"1168","RUS",1981,1.882,10700593,5489437,6342213,6085750,5270802,3033398,5901516,4436284,36559400,2.04883425329737,0.310632887848269,0.02135,67.69,1.8854
"1169","RUS",1982,1.956,10783879,5197443,6338459,6157887,5505453,2946674,5807566,4555735,36509217,2.06761906178377,0.319462890699628,0.02035,68.24,1.893
"1170","RUS",1983,2.088,10972715,4911332,6281009,6250598,5688116,3327347,5144259,4824537,36427198,2.10856198711743,0.327741760428568,0.0202,68.06,1.9308
"1171","RUS",1984,2.051,11287781,4693382,6124643,6380340,5869683,3914419,4289283,5264455,36536205,2.16263476187524,0.335284493832898,0.0205,67.56,1.968
"1172","RUS",1985,2.051,11528791,4574025,5893972,6383480,5960299,4657117,3499452,5682884,36651229,2.20187805980531,0.336790316090083,0.02038,68.26,2.0056
"1173","RUS",1986,2.177,11703720,4567997,5588749,6423896,6097322,5229321,2998859,5773116,36679260,2.23357941245271,0.341370518380142,0.01937,69.86,2.0646
"1174","RUS",1987,2.229,11966960,4615300,5304064,6444161,6183952,5485435,2905740,5694723,36633375,2.28667765391532,0.344716068339322,0.01938,69.88,2.1192
"1175","RUS",1988,2.142,12138150,4738802,5032588,6371634,6266228,5700732,3263778,5063284,36437046,2.33188634446382,0.346841014499364,0.01844,69.73,2.13
"1176","RUS",1989,2.018,12043535,4851177,4813306,6204758,6392661,5880732,3845332,4226370,36214336,2.32793844404603,0.347857240845172,0.01726,69.59,2.1234
"1177","RUS",1990,1.894,11730164,4967223,4669712,5937825,6404657,5962350,4607094,3455533,36004394,2.28058686392555,0.342804880982027,0.01689,69.21,2.092
"1178","RUS",1991,1.733,11320231,5054844,4636604,5612224,6460320,6098382,5194524,2963009,36019907,2.19993952233136,0.3351631085555,0.01709,68.96,2.0032
"1179","RUS",1992,1.549,10659339,5142815,4637042,5313677,6472510,6181489,5457778,2868899,36074210,2.06838550310596,0.326720585149335,0.01712,67.84,1.8672
"1180","RUS",1993,1.37,9629075,5111869,4667634,4964364,6330864,6207922,5640914,3203001,36126568,1.86576053944565,0.312657100447516,0.01893,65.07,1.7128
"1181","RUS",1994,1.395,8722129,5191436,4762134,4748054,6169906,6342937,5819218,3785265,36818950,1.6582467180623,0.296530998303863,0.01869,63.81,1.5882
"1182","RUS",1995,1.338,8123024,5283393,4936827,4654902,5961555,6387038,5921577,4544059,37689351,1.50867994516541,0.281683200116659,0.01783,64.51,1.477
"1183","RUS",1996,1.271,7522254,5361870,5049174,4659403,5644244,6460321,6044572,5122464,38342048,1.37331678266117,0.268729698528362,0.01711,65.79,1.3846
"1184","RUS",1997,1.219,7052497,5418541,5163991,4699396,5360272,6480620,6134930,5383380,38641130,1.2775889059145,0.260335761402423,0.01694,66.72,1.3186
"1185","RUS",1998,1.233,6701461,5555390,5213490,4833060,5082171,6421945,6215069,5609714,38930839,1.20496316557678,0.254688346172041,0.01659,67.04,1.2912
"1186","RUS",1999,1.158,6575286,5742866,5311004,4936303,4872557,6270613,6351918,5782236,39267497,1.17213995075877,0.24979590626823,0.01658,65.92,1.2438
"1187","RUS",2000,1.196,6363657,5906136,5367818,5061214,4751235,6029426,6368420,5864123,39348372,1.132082389584,0.249373697087137,0.01556,65.3,1.2154
"1188","RUS",2001,1.224,6275841,6005017,5463851,5147967,4764558,5697181,6457790,5972125,39508489,1.11193538684813,0.25089607957419,0.01501,65.19,1.206
"1189","RUS",2002,1.287,6253804,6168454,5525290,5237078,4788725,5398356,6463016,6053478,39634397,1.10451101350173,0.252957122067481,0.01394,64.91,1.2196
"1190","RUS",2003,1.334,6471582,6294515,5724034,5311680,4952523,5136651,6437199,6146318,40002920,1.13244418157475,0.256586344196874,0.01264,64.84,1.2398
"1191","RUS",2004,1.345,6659807,6179089,5876716,5402118,5028652,4914384,6265851,6279087,39945897,1.16704474053994,0.261122437681147,0.01172,65.27,1.2772
"1192","RUS",2005,1.294,6916083,6019563,5985675,5445857,5139994,4788226,6008769,6292008,39680092,1.22007229721141,0.266779900611118,0.01092,65.34,1.2968
"1193","RUS",2006,1.305,7066108,5841804,6001079,5532282,5206123,4791902,5652737,6374045,39399972,1.25540079064016,0.272548543943128,0.01031,66.64,1.313
"1194","RUS",2007,1.416,7233651,5548351,6104469,5566829,5296659,4820505,5348539,6379031,39064383,1.29620777576341,0.278091887436185,0.00967,67.56,1.3388
"1195","RUS",2008,1.502,7433057,5176387,6180110,5670376,5338921,4936327,5073543,6299230,38674894,1.34535337058713,0.284662628939591,0.00873,67.95,1.3724
"1196","RUS",2009,1.541,7671193,4757418,6142545,5813931,5420861,5033584,4869986,6138600,38176925,1.40656564141821,0.294282266054691,0.0083,68.76,1.4116
"1197","RUS",2010,1.567,7916420,4392725,6080125,5930056,5469973,5153923,4758112,5905169,37690083,1.4702790651854,0.302467601358161,0.00788,68.92,1.4662
"1198","RUS",2011,1.583,8050558,4035774,5974033,5985907,5561941,5221417,4769943,5572302,37121317,1.51810093375728,0.311084005990412,0.00761,69.82,1.5218
"1199","RUS",2012,1.692,8379503,3736229,5701511,6131148,5597343,5311353,4805447,5283256,36566287,1.60411476833839,0.320746019414003,0.00882,70.22,1.577
"1200","RUS",2013,1.709,8686918,3495449,5329581,6228107,5697929,5352281,4918518,5020370,36042235,1.68714359694952,0.330890578789024,0.00816,70.75,1.6184
"1201","RUS",2014,1.752,8899149,3395521,4888818,6202336,5840550,5428678,5016931,4822505,35595339,1.75006179882147,0.338327610814438,0.00743,70.91,1.6606
"1202","SVK",1950,3.578,372568.58,153948.35,152957.12,156226.08,87263.59,129658.49,124568.92,113211.83,917834.38,2.84144952164463,0.265287153440471,0.11021,60.87,NA
"1203","SVK",1951,3.569,395476.11,151544.85,153607.84,157814.36,95766.05,123036.95,126892.32,113738.84,922401.21,3.0012241310915,0.274913353593714,0.10567,61.28,NA
"1204","SVK",1952,3.549,415973.02,148707.53,154154.38,156604.55,112222.82,111849.39,128368.44,114815.38,926722.49,3.14205295697529,0.290084003464727,0.07485,64.34,NA
"1205","SVK",1953,3.464,433867.24,145980.8,154548.33,154123.76,131484.65,98329.1,129662.94,116846.54,930976.12,3.26224337526509,0.306783819546306,0.06185,65.65,NA
"1206","SVK",1954,3.41,447428.06,144978.82,153686.36,152062.86,148555.64,86822.6,130038.81,119558.17,935703.26,3.34721118744419,0.321275465044335,0.05004,66.7,3.514
"1207","SVK",1955,3.434,459832.06,145693.33,151508.68,151663.27,155025.29,85338.48,128874.76,122609.7,940713.51,3.4216840576681,0.326016961316948,0.04432,67.84,3.4852
"1208","SVK",1956,3.426,466199.32,147188.05,149099.42,152431.41,157161.7,93824.48,122111.93,124951.55,946768.54,3.44687756523891,0.326999786030068,0.04061,68.37,3.4566
"1209","SVK",1957,3.349,469692.45,149540.39,145939.12,152787.5,155777.07,111171.25,110956.51,126333.99,952505.83,3.45178690402346,0.3239503216479,0.04577,67.45,3.4166
"1210","SVK",1958,3.203,468995.87,152427.67,142704.47,153481.38,153278.01,130475.86,97287.08,127980.07,957634.54,3.42820872981461,0.320330331861255,0.03633,69.34,3.3644
"1211","SVK",1959,3.014,465639.54,154459.09,141741.92,152203.01,151161.69,149182.12,84555.48,128295.57,961598.88,3.38964286231282,0.315479464784734,0.03143,69.03,3.2852
"1212","SVK",1960,3.019,457107.06,157707.53,142740.22,149512.03,150822.48,154261.76,83458.4,127893.02,966395.44,3.31101460909211,0.310778070310431,0.02853,70.34,3.2022
"1213","SVK",1961,2.967,448201.46,158601.52,144555.51,146919.57,151582.57,156779.61,91823.08,120981.48,971243.34,3.23030294344155,0.307340218157892,0.0275,70.78,3.1104
"1214","SVK",1962,2.837,438034,161300,147434,143328,151655,155064,110104,109826,978711,3.13293505437254,0.30139949382402,0.02493,70.32,3.008
"1215","SVK",1963,2.936,426552.29,167206.66,150370.56,139821.67,152396.66,152382.22,129141.78,96077.34,987396.89,3.02397755172188,0.295948197689786,0.02658,70.7,2.9546
"1216","SVK",1964,2.911,421384.76,174845.44,151829.44,139003.67,150592.23,150096.22,148524.01,82685.56,997576.57,2.95685906095409,0.290299420324196,0.02552,71.07,2.934
"1217","SVK",1965,2.806,420645.78,180344,154552.33,139980.67,147707.66,149496.67,153046.66,81588.99,1006716.98,2.92487413890645,0.285768826507724,0.02796,70.28,2.8914
"1218","SVK",1966,2.684,415906.8,191185.11,154386.45,141446,145076.33,150061.45,155231.88,89702.11,1027089.33,2.83456123529197,0.278965345691986,0.02652,70.42,2.8348
"1219","SVK",1967,2.511,410161.94,202320,155974,143619.78,141545.22,149893.77,153502.23,107474.56,1054329.56,2.72318418161395,0.270470458971102,0.02466,70.97,2.7696
"1220","SVK",1968,2.421,403422.16,209259.34,161826,146057.34,138002.99,150332.01,150749.33,126236.67,1082463.68,2.60882205304108,0.262420195012917,0.02293,70.47,2.6666
"1221","SVK",1969,2.466,393458.57,214881.33,169414.56,147203.56,136852.33,148387.77,148262.78,145601.99,1110604.32,2.47992011232227,0.255766959379376,0.02597,69.8,2.5776
"1222","SVK",1970,2.428,386225.25,220845.55,175107.01,149479.22,137292.77,145794.12,147388.78,150998.45,1126905.9,2.39911491278908,0.254477317050164,0.025,69.73,2.502
"1223","SVK",1971,2.427,387413,224346,186005,149216,138174,143112,147947,152761,1141561,2.37559885104694,0.251751767973853,0.02396,69.86,2.4506
"1224","SVK",1972,2.482,389627.76,225181,198263.2,151484,140464.7,139727.9,147896.2,151246.5,1154263.5,2.36288708774036,0.252930721624655,0.02597,70.32,2.4448
"1225","SVK",1973,2.549,399642.75,224427.4,205954,158186.2,143241,136366.2,148309.2,148504.8,1164988.8,2.40130999542657,0.258738281432405,0.02547,70.02,2.4704
"1226","SVK",1974,2.592,415321.21,222531.4,211862,166492.9,144993.4,135435.3,146522.4,146046.9,1173884.3,2.47660563311052,0.265346678544044,0.02334,70.17,2.4956
"1227","SVK",1975,2.522,433165.12,217819.6,217629,172982.8,147896.6,136088.2,144225.4,145339.8,1181981.4,2.56531603627604,0.271475845558991,0.02364,70.3,2.5144
"1228","SVK",1976,2.522,446687.92,212741,220669.5,184528,148356.5,137498,141683,146069.5,1191545.5,2.62416788951828,0.279372042444036,0.02465,70.46,2.5334
"1229","SVK",1977,2.47,462959.91,207768,221535,196167.2,150506,139899.2,138382.4,145949.2,1200207,2.70013370193642,0.288844507655763,0.02147,70.41,2.531
"1230","SVK",1978,2.459,474607.18,202675.6,220748.9,203401,157113.2,142608.5,135097.7,146414.7,1208059.6,2.75007148653924,0.298424183707493,0.02185,70.42,2.513
"1231","SVK",1979,2.444,481603.79,200404,219024.4,208818,165237.4,144234.4,134321.8,144555.4,1216595.4,2.77103343478037,0.307460804142445,0.02094,70.74,2.4834
"1232","SVK",1980,2.316,483937.73,200722.2,214620.6,214232.5,171607.3,147043.6,134978.2,142297.9,1225502.3,2.7642250120624,0.314842167166883,0.02037,70.38,2.4422
"1233","SVK",1981,2.279,480696,199382,209974,216971,182943,147293,136480,139674,1232717,2.72963867619251,0.324416715272037,0.01904,70.63,2.3936
